currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName
USD,0.0,0.56,0.56,westus,US West,2021-11-01T00:00:00Z,9a4e15ba-5897-5651-8d3a-d233aa441b7a,E8s v5,DZH318Z096T1,DZH318Z096T1/0453,Virtual Machines Esv5 Series Windows,E8s v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E8s_v5
USD,0.0,0.13,0.13,westus,US West,2021-11-01T00:00:00Z,3b576767-a40d-5dda-b9da-5394b128c421,E8-2ds v5 Low Priority,DZH318Z096SN,DZH318Z096SN/00D8,Virtual Machines Edsv5 Series,E8-2ds v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E8-2ds_v5
USD,0.0,0.088,0.088,westus,US West,2019-06-03T00:00:00Z,91cd8a6f-321a-43fd-9687-a3aa6509e606,SMS Country Code 34 Notification,DZH318Z0BQLB,DZH318Z0BQLB/01FQ,Azure Monitor,SMS Country Code 34,Azure Monitor,DZH315BMCLC8,Management and Governance,1,Consumption,False,
USD,0.0,0.275,0.275,westus,US West,2025-08-01T00:00:00Z,9a66b412-8ff7-5b2e-8775-0b923b77f01d,GPT 5 Mini Inpt DZone 1M Tokens,DZH318Z0T9WD,DZH318Z0T9WD/011C,Azure OpenAI GPT5,GPT 5 Mini Inpt DZone,Foundry Models,DZH31600VF1F,AI + Machine Learning,1M,Consumption,True,GPT 5 Mini Inpt DZone
USD,0.0,1.02601,1.02601,westus,US West,2026-07-01T00:00:00Z,9a6fcb51-5e48-5f73-9c15-5f6dcdb63783,Standard_D64lds_v7 Spot,DZH318Z0V60C,DZH318Z0V60C/02M2,Virtual Machines Dldsv7-series Linux,Standard_D64lds_v7 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64lds_v7
USD,0.0,0.013,0.013,westus,US West,2018-12-04T00:00:00Z,9a711217-5b42-4595-babd-ba7e5f0ba124,K80 vGPU Duration,DZH318Z0BWWM,DZH318Z0BWWM/0016,Container Instances with GPU,K80,Container Instances,DZH31976D030,Containers,100 Seconds,Consumption,True,
USD,0.0,0.080573,0.080573,westus,US West,2025-09-01T00:00:00Z,9a71e9d1-b586-53cf-862f-353bea255262,E4-2as v5 Spot,DZH318Z093XK,DZH318Z093XK/0094,Virtual Machines Easv5 Series Windows,E4-2as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4-2as_v5
USD,0.0,0.04657,0.04657,westus,US West,2025-09-01T00:00:00Z,9a71e9d1-b586-53cf-862f-353bea255262,E4-2as v5 Spot,DZH318Z093XK,DZH318Z093XK/0094,Virtual Machines Easv5 Series Windows,E4-2as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E4-2as_v5
USD,0.0,0.077,0.077,westus,US West,2025-05-01T00:00:00Z,9a721778-24e6-40c4-a4e5-02014fd8f6ee,D1/DS1,DZH318Z0BQ4B,DZH318Z0BQ4B/00FB,Virtual Machines D Series,D1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D1
USD,0.0,3.33,3.33,westus,US West,2023-10-01T00:00:00Z,559f8cd0-c46e-5701-8ffc-762020ff4d47,payShield10K_LMK2_CPS60 Instance,DZH318Z09K90,DZH318Z09K90/000P,Microsoft Azure Payment HSM,payShield10K_LMK2_CPS60,Microsoft Azure Payment HSM,DZH3147WP9QX,Security,1 Hour,Consumption,False,
USD,0.0,0.881,0.881,westus,US West,2026-05-01T00:00:00Z,9a78e2a8-81a8-5dfb-9ff5-5b503b7c6fa7,D48nds v6 Low Priority,DZH318Z0LDRF,DZH318Z0LDRF/00BG,Virtual Machines Dndsv6 Series Linux,D48nds v6 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48nds_v6
USD,0.0,0.09,0.09,westus,US West,2018-05-01T00:00:00Z,9a7c5786-126e-5faa-955d-ad7fe9dd9447,Standard Kafka Endpoint,DZH318Z0BQFF,DZH318Z0BQFF/0029,Event Hubs,Standard,Event Hubs,DZH318TR2LMQ,Internet of Things,1 Hour,Consumption,True,
USD,0.0,2.236,2.236,westus,US West,2026-09-01T00:00:00Z,9a7e166e-cdbc-5661-8325-f53b614226f7,EC16adsv6,DZH318Z0F6ZT,DZH318Z0F6ZT/00L8,Virtual Machines ECadsv6 series Windows,EC16adsv6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC16ads_v6
USD,0.0,1.5,1.5,westus,US West,2026-09-01T00:00:00Z,9a7e166e-cdbc-5661-8325-f53b614226f7,EC16adsv6,DZH318Z0F6ZT,DZH318Z0F6ZT/00L8,Virtual Machines ECadsv6 series Windows,EC16adsv6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC16ads_v6
USD,0.0,0.101,0.101,westus,US West,2016-08-01T00:00:00Z,0c873ca2-4113-4997-8cf6-ad5df5775599,Basic Unit,DZH318Z0BQKZ,DZH318Z0BQKZ/002S,Azure AI Search,Basic,Azure Cognitive Search,DZH318X5DGJB,Web,1 Hour,Consumption,False,
USD,0.0,0.00019,0.00019,westus,US West,2026-07-01T00:00:00Z,9a8375bb-7947-57e4-9c69-ab9a6265ea1d,K2.7 Code cached glbl Tokens,DZH318Z0SSVH,DZH318Z0SSVH/00M5,Azure Kimi,K2.7 Code cached glbl,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,K2.7 Code cached glbl
USD,0.0,1.639872,1.639872,westus,US West,2024-05-01T00:00:00Z,77e38efb-9901-431b-be59-25ec24a66fc6,vCore,DZH318Z0BXXV,DZH318Z0BXXV/001T,Azure Database for MariaDB Single Server General Purpose - Compute Gen4,16 vCore,Azure Database for MariaDB,DZH31974T4H6,Databases,1 Hour,Consumption,False,
USD,0.0,3.059918,3.059918,westus,US West,2026-02-01T00:00:00Z,9a879f2d-59bf-5fd8-85ca-b61b29d8df5d,Standard_M96s_1_v3 Spot,DZH318Z0K7B3,DZH318Z0K7B3/00G1,Virtual Machines Msv3 Medium Memory Series Windows,Standard_M96s_1_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M96s_1_v3
USD,0.0,2.243842,2.243842,westus,US West,2026-02-01T00:00:00Z,9a879f2d-59bf-5fd8-85ca-b61b29d8df5d,Standard_M96s_1_v3 Spot,DZH318Z0K7B3,DZH318Z0K7B3/00G1,Virtual Machines Msv3 Medium Memory Series Windows,Standard_M96s_1_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_M96s_1_v3
USD,0.0,1.016,1.016,westus,US West,2021-11-01T00:00:00Z,9a88cf96-4cef-55ac-8da0-c6ee7a3a2cc1,E8-2ds v4,DZH318Z0CSHB,DZH318Z0CSHB/00WX,Virtual Machines Edsv4 Series Windows,E8-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-2ds_v4
USD,0.0,0.648,0.648,westus,US West,2021-11-01T00:00:00Z,9a88cf96-4cef-55ac-8da0-c6ee7a3a2cc1,E8-2ds v4,DZH318Z0CSHB,DZH318Z0CSHB/00WX,Virtual Machines Edsv4 Series Windows,E8-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E8-2ds_v4
USD,0.0,286.0,286.0,westus,US West,2025-09-01T00:00:00Z,48af822b-a8c8-5a0f-848a-0ac9799fb6b3,Provisioned Managed Regional Unit,DZH318Z0H7CB,DZH318Z0H7CB/0023,Azure AI Foundry Provisioned Throughput Reservation,Provisioned Managed Regional,Foundry Models,DZH31600VF1F,AI + Machine Learning,1/Hour,Reservation,False,OpenAI_Provisioned_Throughput
USD,0.0,2916.0,2916.0,westus,US West,2025-09-01T00:00:00Z,48af822b-a8c8-5a0f-848a-0ac9799fb6b3,Provisioned Managed Regional Unit,DZH318Z0H7CB,DZH318Z0H7CB/0020,Azure AI Foundry Provisioned Throughput Reservation,Provisioned Managed Regional,Foundry Models,DZH31600VF1F,AI + Machine Learning,1/Hour,Reservation,False,OpenAI_Provisioned_Throughput
USD,0.0,2.5,2.5,westus,US West,2017-11-01T00:00:00Z,7cbfdd49-706c-43d8-9ff2-251f08cd9c36,S1 Overage Transactions,DZH318Z0BQL9,DZH318Z0BQL9/000R,Azure Language,S1,Foundry Tools,DZH319RLHTZC,AI + Machine Learning,1K,Consumption,False,
USD,0.0,0.000605,0.000605,westus,US West,2025-05-01T00:00:00Z,9a98c506-1070-5101-bd34-e3d7cfca5f95,o3-mini-ft model grader cchd inpt Tokens,DZH318Z0HHG7,DZH318Z0HHG7/1TT6,Azure OpenAI,o3-mini-ft model grader cchd inpt,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,o3-mini-ft model grader cchd inpt
USD,0.0,0.000125,0.000125,westus,US West,2025-02-01T00:00:00Z,9aa857c9-db34-587b-9832-f53b60d98d7b,Phi-4-Input Tokens,DZH318Z0LCK0,DZH318Z0LCK0/03S6,Azure Phi Models,Phi-4-Input,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,Phi-4-Input
USD,0.0,0.224,0.224,westus,US West,2025-08-01T00:00:00Z,9aa8cce4-94c5-5f63-9254-c28476df3994,DC2s v2,DZH318Z0CF0K,DZH318Z0CF0K/009J,Virtual Machines DCSv2 Series,DC2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC2s_v2
USD,0.0,15.664,15.664,westus,US West,2026-06-01T00:00:00Z,9aabaffd-d9a1-53a4-bb9d-84ec5eb4aff7,Standard_D128ls_v7,DZH318Z0V5ZW,DZH318Z0V5ZW/03DD,Virtual Machines Dlsv7-series Windows,Standard_D128ls_v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D128ls_v7
USD,0.0,9.776,9.776,westus,US West,2026-06-01T00:00:00Z,9aabaffd-d9a1-53a4-bb9d-84ec5eb4aff7,Standard_D128ls_v7,DZH318Z0V5ZW,DZH318Z0V5ZW/03DD,Virtual Machines Dlsv7-series Windows,Standard_D128ls_v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D128ls_v7
USD,0.0,64.454,64.454,westus,US West,2020-11-01T00:00:00Z,85c0d906-597c-5c40-b43c-1abe417faa94,M416-104s_v2,DZH318Z0BX5L,DZH318Z0BX5L/01S6,Virtual Machines MSv2 Series,M416-104s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M416-104s_v2
USD,0.0,328375.0,328375.0,westus,US West,2020-11-01T00:00:00Z,85c0d906-597c-5c40-b43c-1abe417faa94,M416-104s_v2,DZH318Z0BX5L,DZH318Z0BX5L/01RW,Virtual Machines MSv2 Series,M416-104s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_M416-104s_v2
USD,0.0,475577.0,475577.0,westus,US West,2020-11-01T00:00:00Z,85c0d906-597c-5c40-b43c-1abe417faa94,M416-104s_v2,DZH318Z0BX5L,DZH318Z0BX5L/01R8,Virtual Machines MSv2 Series,M416-104s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_M416-104s_v2
USD,0.0,1.294339,1.294339,westus,US West,2026-09-01T00:00:00Z,9aba62bd-aaae-5853-98b8-2829bc2de0e0,EC48edsv6 Spot,DZH318Z0M80P,DZH318Z0M80P/00D6,Virtual Machines ECedsv6 Series Windows,EC48edsv6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC48eds_v6
USD,0.0,0.886301,0.886301,westus,US West,2026-09-01T00:00:00Z,9aba62bd-aaae-5853-98b8-2829bc2de0e0,EC48edsv6 Spot,DZH318Z0M80P,DZH318Z0M80P/00D6,Virtual Machines ECedsv6 Series Windows,EC48edsv6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC48eds_v6
USD,0.0,0.468,0.468,westus,US West,2019-05-09T00:00:00Z,9abce07f-61cc-421a-a9b2-30f23b7fdc1f,Standard Fixed Cost,DZH318Z0BSD0,DZH318Z0BSD0/000H,Application Gateway WAF v2,Standard,Application Gateway,DZH319QDM5ZN,Networking,1/Hour,Consumption,True,
USD,0.0,0.2547,0.2547,westus,US West,2025-09-01T00:00:00Z,9abe3280-df6a-5a02-844b-2eb30939959d,B8pls v2 Spot,DZH318Z0K9JK,DZH318Z0K9JK/01JB,Virtual Machines Bpsv2 Series,B8pls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B8pls_v2
USD,0.0,0.212,0.212,westus,US West,2025-10-01T00:00:00Z,9ac21a95-e778-4df4-92cf-8aa6bbaf0761,F4s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/00GW,Virtual Machines FSv2 Series,F4s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F4s_v2
USD,0.0,0.003,0.003,westus,US West,2026-08-01T00:00:00Z,9ac313b2-be97-5c5b-b802-1e2241acb29f,Adv Contextual Tokens,DZH318Z0ML96,DZH318Z0ML96/010Z,Azure Content Understanding,Adv Contextual,Foundry Tools,DZH319RLHTZC,AI + Machine Learning,1K,Consumption,True,Advanced Contextualization
USD,0.0,10.0,10.0,westus,US West,2018-05-01T00:00:00Z,d5034e45-00c1-48c6-8c00-c866f788e033,Standard Base Unit,DZH318Z0BQN0,DZH318Z0BQN0/005P,Service Bus,Standard,Service Bus,DZH3179N6FXW,Integration,1/Month,Consumption,False,
USD,0.0,0.0,0.0,westus,US West,2023-11-01T00:00:00Z,d76aca8c-2efb-5578-8f4d-d470f914f56f,Location Insights Elevation,DZH318Z0BQ9W,DZH318Z0BQ9W/003V,Azure Maps,Location Insights,Azure Maps,DZH315B3SJD3,Internet of Things,1K,Consumption,False,
USD,1.0,5.0,5.0,westus,US West,2023-11-01T00:00:00Z,d76aca8c-2efb-5578-8f4d-d470f914f56f,Location Insights Elevation,DZH318Z0BQ9W,DZH318Z0BQ9W/003V,Azure Maps,Location Insights,Azure Maps,DZH315B3SJD3,Internet of Things,1K,Consumption,False,
USD,0.0,1.1,1.1,westus,US West,2025-06-01T00:00:00Z,9acbee2f-4a5f-571c-bb05-75c5bf510552,OCR regnl Pages,DZH318Z0TPCM,DZH318Z0TPCM/00LF,Azure Mistral Models,OCR regnl,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,OCR regnl
USD,0.0,0.00015,0.00015,westus,US West,2026-08-01T00:00:00Z,9acc2399-1deb-548b-8f10-bc23d3fa3c95,FW Deepseek-v4-Flash In DZ Tokens,DZH318XZQS6V,DZH318XZQS6V/022V,Azure Fireworks Models,FW Deepseek-v4-Flash In DZ,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,Model 12 Inp DZ
USD,0.0,3.363,3.363,westus,US West,2025-11-01T00:00:00Z,addcf81d-f350-5856-8934-385884912589,F32-8ams v7,DZH318Z0TBKD,DZH318Z0TBKD/021P,Virtual Machines Famsv7 Series,F32-8ams v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_F32-8ams_v7
USD,0.0,18266.0,18266.0,westus,US West,2025-11-01T00:00:00Z,addcf81d-f350-5856-8934-385884912589,F32-8ams v7,DZH318Z0TBKD,DZH318Z0TBKD/05CC,Virtual Machines Famsv7 Series,F32-8ams v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_F32-8ams_v7
USD,0.0,34470.0,34470.0,westus,US West,2025-11-01T00:00:00Z,addcf81d-f350-5856-8934-385884912589,F32-8ams v7,DZH318Z0TBKD,DZH318Z0TBKD/05C7,Virtual Machines Famsv7 Series,F32-8ams v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_F32-8ams_v7
USD,0.0,9.264,9.264,westus,US West,2026-08-01T00:00:00Z,9ad2b632-cdf7-5a52-8f62-4ad77323a9d5,DC96ascc v5,DZH318Z0BDL4,DZH318Z0BDL4/007T,Virtual Machines DCasccv5 Series Windows,Standard_DC96as_cc_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC96as_cc_v5
USD,0.0,4.848,4.848,westus,US West,2026-08-01T00:00:00Z,9ad2b632-cdf7-5a52-8f62-4ad77323a9d5,DC96ascc v5,DZH318Z0BDL4,DZH318Z0BDL4/007T,Virtual Machines DCasccv5 Series Windows,Standard_DC96as_cc_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_DC96as_cc_v5
USD,0.0,5.504,5.504,westus,US West,2022-06-01T00:00:00Z,9ad8a64d-e909-530c-bd6b-c39efeda4229,L64as v3,DZH318Z08NR9,DZH318Z08NR9/00BP,Lasv3 Series Linux,Standard_L64as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L64as_v3
USD,0.0,30858.0,30858.0,westus,US West,2025-04-01T00:00:00Z,9ad8a64d-e909-530c-bd6b-c39efeda4229,L64as v3,DZH318Z08NR9,DZH318Z08NR9/01JV,Lasv3 Series Linux,Standard_L64as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_L64as_v3
USD,0.0,60751.0,60751.0,westus,US West,2022-06-01T00:00:00Z,9ad8a64d-e909-530c-bd6b-c39efeda4229,L64as v3,DZH318Z08NR9,DZH318Z08NR9/01JS,Lasv3 Series Linux,Standard_L64as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_L64as_v3
USD,0.0,3.359,3.359,westus,US West,2021-01-01T00:00:00Z,9ae433dd-824e-5c54-9135-ab2bd8c7eefc,M128s_v2 Low Priority,DZH318Z0BX5L,DZH318Z0BX5L/03DC,Virtual Machines MSv2 Series,M128s_v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M128s_v2
USD,0.0,0.125418,0.125418,westus,US West,2026-09-01T00:00:00Z,9ae7bb3b-5ba9-559b-908b-d90bc08110b9,D4/DS4 Spot,DZH318Z0BQ4B,DZH318Z0BQ4B/00WM,Virtual Machines D Series,D4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4
USD,0.0,16.237,16.237,westus,US West,2026-09-01T00:00:00Z,9ae8cafe-6d6a-572d-baea-e9da3e9f0604,EC128esv6,DZH318Z0M80J,DZH318Z0M80J/00FB,Virtual Machines ECesv6 Series Windows,EC128esv6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC128es_v6
USD,0.0,10.349,10.349,westus,US West,2026-09-01T00:00:00Z,9ae8cafe-6d6a-572d-baea-e9da3e9f0604,EC128esv6,DZH318Z0M80J,DZH318Z0M80J/00FB,Virtual Machines ECesv6 Series Windows,EC128esv6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC128es_v6
USD,0.0,0.015855,0.015855,westus,US West,2025-11-01T00:00:00Z,9aef1b9b-87fe-5617-a9c4-59acb5602b88,Automatic Compute Optimized,DZH318Z0RCC3,DZH318Z0RCC3/001H,Azure Kubernetes Service - Automatic,Automatic,Azure Kubernetes Service,DZH315HTQSK6,Compute,1 Hour,Consumption,True,Automatic
USD,0.0,0.138,0.138,westus,US West,2021-06-01T00:00:00Z,9af248e7-4d3e-5d9f-a582-32ac78552c3e,Storage Data Stored,DZH318Z0DCRX,DZH318Z0DCRX/000Z,Azure Database for PostgreSQL Flex Server Storage,Storage,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 GB/Month,Consumption,True,Storage
USD,0.0,0.067,0.067,westus,US West,2017-02-01T00:00:00Z,9af5b606-965b-4c39-915a-a7e81ab1a9c3,S2,DZH318Z0BPJH,DZH318Z0BPJH/000D,Azure Cosmos DB,S2,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,
USD,0.0,0.108,0.108,westus,US West,2025-10-01T00:00:00Z,d6338131-4b38-496d-b847-1e6bcba1c4af,F1s,DZH318Z0BQPS,DZH318Z0BQPS/0046,Virtual Machines FS Series Windows,F1s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_F1s
USD,0.0,0.062,0.062,westus,US West,2025-10-01T00:00:00Z,d6338131-4b38-496d-b847-1e6bcba1c4af,F1s,DZH318Z0BQPS,DZH318Z0BQPS/0046,Virtual Machines FS Series Windows,F1s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,Standard_F1s
USD,0.0,6.568,6.568,westus,US West,2024-10-01T00:00:00Z,9afbe3d2-985e-57d8-8692-5feb6da9e94c,E48ds v6,DZH318Z0GNHP,DZH318Z0GNHP/05VM,Virtual Machines Edsv6 Series Windows,E48ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48ds_v6
USD,0.0,4.36,4.36,westus,US West,2024-10-01T00:00:00Z,9afbe3d2-985e-57d8-8692-5feb6da9e94c,E48ds v6,DZH318Z0GNHP,DZH318Z0GNHP/05VM,Virtual Machines Edsv6 Series Windows,E48ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E48ds_v6
USD,0.0,1.338,1.338,westus,US West,2017-12-01T00:00:00Z,9926456a-9784-4f88-9b2d-210eece6cc08,D32s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/004R,Virtual Machines DSv3 Series Windows,D32s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D32s_v3
USD,0.0,0.374,0.374,westus,US West,2017-12-01T00:00:00Z,9926456a-9784-4f88-9b2d-210eece6cc08,D32s v3 Low Priority,DZH318Z0BPWD,DZH318Z0BPWD/004R,Virtual Machines DSv3 Series Windows,D32s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,Standard_D32s_v3
USD,0.0,0.143,0.143,westus,US West,2026-03-01T00:00:00Z,9b038b6b-0a79-5fa2-98ca-098aa60e1823,5.4 Batch cd inp Dz 1M Tokens,DZH318Z0T9WD,DZH318Z0T9WD/0HS8,Azure OpenAI GPT5,5.4 Batch cd inp Dz,Foundry Models,DZH31600VF1F,AI + Machine Learning,1M,Consumption,True,54 Batch cd inp Dz
USD,0.0,0.1419,0.1419,westus,US West,2026-04-01T00:00:00Z,3b17a604-40be-5daa-b226-397b722a9e33,vCore,DZH318XZR3TV,DZH318XZR3TV/0031,Azure Database for PostgreSQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Flexible_Server_Memory_Optimized_Easv6_Series_Compute
USD,0.0,0.82,0.82,westus,US West,2022-06-01T00:00:00Z,7ce2db1d-59a0-5193-8a57-0431a10622b6,Data Map Enrichment - Data Insights Generation vCore,DZH318Z08M22,DZH318Z08M22/004D,Azure Purview Data Map,Data Map Enrichment - Insight Generation,Azure Purview,DZH318Q66D0F,Analytics,1 Hour,Consumption,False,Data Map Enrichment - Data Insights Generation
USD,0.0,1.583,1.583,westus,US West,2021-07-07T00:00:00Z,9b1c0435-b89f-586c-9706-da3ab299d52e,vCore,DZH318Z08M0H,DZH318Z08M0H/001G,SQL Database Single/Elastic Pool General Purpose - Compute DC-Series,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,
USD,0.0,0.048418,0.048418,westus,US West,2025-12-01T00:00:00Z,9b23d45d-f713-5962-badc-8f26d0689c40,E2ads v7 Spot,DZH318Z0TBL1,DZH318Z0TBL1/024F,Virtual Machines Eadsv7 Series Windows,E2ads v7 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2ads_v7
USD,0.0,0.031416,0.031416,westus,US West,2025-12-01T00:00:00Z,9b23d45d-f713-5962-badc-8f26d0689c40,E2ads v7 Spot,DZH318Z0TBL1,DZH318Z0TBL1/024F,Virtual Machines Eadsv7 Series Windows,E2ads v7 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E2ads_v7
USD,0.0,1.553,1.553,westus,US West,2023-09-01T00:00:00Z,9b249e69-255b-5af2-b4f9-ad1b46e435b4,B32ls v2,DZH318Z0K9KD,DZH318Z0K9KD/01N5,Virtual Machines Bsv2 Series Windows,B32ls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B32ls_v2
USD,0.0,1.405,1.405,westus,US West,2023-09-01T00:00:00Z,9b249e69-255b-5af2-b4f9-ad1b46e435b4,B32ls v2,DZH318Z0K9KD,DZH318Z0K9KD/01N5,Virtual Machines Bsv2 Series Windows,B32ls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_B32ls_v2
USD,0.0,8.1164,8.1164,westus,US West,2020-07-01T00:00:00Z,8a28bdfb-d3b6-5b04-9c51-7f6394437cf9,M64-32ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/02XR,Virtual Machines MS Series Windows,M64-32ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M64-32ms
USD,0.0,3.469,3.469,westus,US West,2020-07-01T00:00:00Z,8a28bdfb-d3b6-5b04-9c51-7f6394437cf9,M64-32ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/02XR,Virtual Machines MS Series Windows,M64-32ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,Standard_M64-32ms
USD,0.0,0.099053,0.099053,westus,US West,2025-12-01T00:00:00Z,9b30fb12-759b-5e89-b0c2-ca2ef5bc8cb6,D8ads v7 Spot,DZH318Z0TBHD,DZH318Z0TBHD/01CS,Virtual Machines Dadsv7 Series,D8ads v7 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8ads_v7
USD,0.0,0.178,0.178,westus,US West,2023-03-01T00:00:00Z,9b315c88-6f2e-5202-951e-5676b4d39d56,B4ps v2,DZH318Z0K9JL,DZH318Z0K9JL/0181,Virtual Machines Bpsv2 Series Windows,B4ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B4ps_v2
USD,0.0,0.16,0.16,westus,US West,2023-03-01T00:00:00Z,9b315c88-6f2e-5202-951e-5676b4d39d56,B4ps v2,DZH318Z0K9JL,DZH318Z0K9JL/0181,Virtual Machines Bpsv2 Series Windows,B4ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_B4ps_v2
USD,0.0,0.0,0.0,westus,US West,2024-01-01T00:00:00Z,9b36ab40-7521-4418-8cbb-9f4766164ed9,Backup GRS Data Stored,DZH318Z0C1Z3,DZH318Z0C1Z3/001C,Azure Cosmos DB for PostgreSQL Backup Storage,Backup GRS,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 GiB/Month,Consumption,True,
